id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at
262,9830;Excellent Luxury AptLaundry in AptDshwsherPets OKSS ApplGreatLoc,"
 &amp;#9830; Luxury 2bdrm *Stainless Steel, Washer/Dryer, Dishwasher WON`T LAST.&amp;#9830;
 * Apartment Amenities:
&nbsp; &nbsp; &nbsp; ~ Renovated Kitchen with Dishwasher and Microwave
&nbsp; &nbsp; &nbsp; ~ Beautiful Renovated Bathroom with Floor to Ceiling Tile
&nbsp; &nbsp; &nbsp; ~ Two Large Bedrooms and Washer/Dryer in Unit
&nbsp; &nbsp; &nbsp; ~ Hardwood Floors throughout. Granite Countertops
 * Building Amenities:
&nbsp; &nbsp; &nbsp; ~ High Speed Internet and Cable Ready
&nbsp; &nbsp; &nbsp; ~ Heat and Hot Water Included in Rent
&nbsp; &nbsp; &nbsp; ~ Very Close to J, M, Z Marcy Ave Subway
&nbsp; &nbsp; &nbsp; ~ Immaculate, Quiet, and Well-Managed Building
 * Only Serious Inquiries, good credit and income a MUST*
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; * SOME PETS ALLOWED*
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Contact us now and schedule a viewing:
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Cell, call/text: 212.945.8268
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; Email: ariot@linknyrealty.com
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &amp;#9670; Linking NY Real Estate &amp;#9670;
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; http://www.linknyrealty.com/
 ",2950,USA-NYM-WIU,http://newyork.craigslist.org/brk/fee/4906235213.html,1424821877,2015-02-25 17:17:51.116187,2015-02-25 17:17:51.116187
263,Brand new 4bed 2 bath SS kitchen  Exposed brick  top Location  no fee,"
 Stunning New 4 Bedrooms 2 Bathrooms Apt
 High End Kitchen With Top Notch Ss Appliances + D.washer
 Spacious Living Room With Great Natural Light
 Steps To Myrtle J,m,z Trains
 Troutman St At Bushwick Ave
 &amp;nbsp;
}
 to may to may
 ",3665,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906168848.html,1424818968,2015-02-25 17:17:51.341348,2015-02-25 17:17:51.341348
264,2 BEDROOM APARTMENT IN BEDSTUY / VERY SPACIOUS,"
 Nice 2 bedroom apartment in Bedstuy
Spacious bedrooms
with closet space
Rail road style apartment
However has 2 separate bedrooms
Nice bathroom
Kitchen with brand new stove and fridge
Pretty good space and affordable
call for viewing
Daniel
Must be qualified, guarantors welcome
 ",1899,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906213563.html,1424820898,2015-02-25 17:17:51.775655,2015-02-25 17:17:51.775655
265,BEAUTIFUL COZY 1 BR APT IN VERY CONVENIENT LOCATION,"
 Ralph Ave And Jefferson Ave
Gorgeous 1 Br Apt
Hard Wood Floors
Exposed Brick Walls
Renovated Kitchen
S/s Appliances
King Size Bedroom
Pets Friendly
Looking For Good Credit And Income
Guarantors Are Welcome
To Schedule A Viewing Call Aaron
 ",1500,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906178969.html,1424819393,2015-02-25 17:17:52.005799,2015-02-25 17:17:52.005799
266,Sundrenched 1Br  Brand new  Awesome Roof Deck  A/C  Laundry,"
 Call
&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;
Gorgeous New Building
Sundrenched 1Br
Control A/C &amp; Heat Separately For Each Room
Modern Tiled Bath With Window
Large Windows
Laundry Room
Roof Access
Pet Friendly
Few Minutes Walk to A &amp; C Trains
First Month &amp; 1 Month of Security Only To Move In... NO BROKER`S FEE
Call
Landlord Requires Annual Income Of About 40X Monthly Rent And Credit In Good Standing
Cosigners Welcome
&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;
Advertised Price Is Net Average
&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;&amp;lt;&amp;gt;
nt7exa2lvk TxpYn3yq72 uitj14 4R0boGHYYg
 ",1950,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906165574.html,1424818835,2015-02-25 17:17:52.261973,2015-02-25 17:17:52.261973
267,Boutique Renovated 2 Bedroom/ 1 Bathroom,"
 Boutique Renovated 2 Bedroom/ 1 Bathroom Listing ID #: 91976 Address: 154 ENGERT AVE., #3R Price: $3,250 Property Type: Apartment Bedrooms: 2.0 (2 Bedroom) Bathrooms: 1.0 Floor: 1 Pets: No Pets Apartment Amenities Dining Room Dishwasher Eat In Kitchen Fireplace Granite Kitchen Hardwood High Ceilings Light Marble Bath NO FEE Open View Renovated Shares OK Walk In Closet Original Details Beautiful fully renovated 2 Bedroom / 1 Bath apartment. Great Greenpoint location in a beautiful boutique building. NO FEE Exposed brick High ceilings with recessed lighting Original details Decorative fireplaces Hardwood floors Stainless and granite kitchens Modern and new baths Great light and charming views! Video intercom. Truly a rarity in this neighborhood these homes are the perfection of old made new. Sure to move fast! Call today for a private showing John Clemente Phone: (551) 206-8964 Mobile: (551) 206-8964 Fax: (212) 810-4162 Email: JClemente@LivingNY.com Living Real Estate Group, LLC &amp;nbsp; (551) 206-8964 &amp;nbsp; (551) 206-8964 &amp;nbsp; FAX (212) 810-4162 &amp;nbsp; JClemente@LivingNY.com POSTED BY REALTYMX&amp;trade; To view, call or text John Clemente at (551) 206-8964 &amp;nbsp; We have access to thousands of listings all over the city and can help you find the perfect home.&amp;nbsp; Call us today!&amp;nbsp; 212 760 2690 &amp;nbsp; &amp;nbsp;
 ",3250,,http://newyork.craigslist.org/brk/nfb/4906238701.html,1424822038,2015-02-25 17:17:52.672264,2015-02-25 17:17:52.672264
268,B.E.A.U.T.I.F.U.L STUDIO EXPOSED BRICK  C TRAIN  D.WASHER,"
 Gorgeous Studio
 Brand new
 New kitchen with D.washer and SS Appliances
 Exposed brick walls
 Lots of windows
 Marcus Garvey blvd at&amp;nbsp; Halsey st
 Steps to A.c Train @ kingston
 please call or text -
}
 largely largely actor 1912
 ",1675,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906165485.html,1424818832,2015-02-25 17:17:52.897452,2015-02-25 17:17:52.897452
269,Sunny spacious 2 bedroom close to R train,"
 Sunny Spacious 2 bedroom
3rd floor walk up
Heat and Hot Water Included
Bedrooms on opposite ends
Fully Renovated
Hardwood Floors
Freshly Painted
Close to all shopping/restaurants
Close to R train
Please call
 ",2200,USA-NYM-GRN,http://newyork.craigslist.org/brk/abo/4906199491.html,1424820283,2015-02-25 17:17:53.182627,2015-02-25 17:17:53.182627
270,1 bed  office Large living room Nice block  J train,"
 Very Spacious apartment in Brownstone prewar building!
Very bright and large living room with exposed brick wall
3 windows that give great natural light
Dark wood floors
Kitchen with SS appliances
Spacious bedroom with office space (flex 2 bedrooms)
Big closet space
Second floor walk up
H&amp;H included
No fee
January 15 move in
Call for more details @
Daniel
Must be qualified
Co-singer welcome
 ",2100,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4897270771.html,1424822441,2015-02-25 17:17:53.541883,2015-02-25 17:17:53.541883
271,LARGE 1 BEDROOM LUXURY CONDO UNIT,"
 LARGE 1 BEDROOM LUXURY CONDO UNIT!
CALL TODAY! THIS DEAL IS AMAZING! 74 SOUTH 4TH STREET BK, NY, 11211
CALL OR TEXT MANNY BOOM@
 ",2850,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4872268531.html,1424822306,2015-02-25 17:17:53.806070,2015-02-25 17:17:53.806070
272,Huge bedrooms 2 full bath Perfect Renovation  Central air,"
 GREAT 3 BEDROOM 2 BATH APARTMENT
ALL FULLY RENOVATED
HUGE BEDROOMS WITH BIG CLOSETS
MASTER BEDROOM WITH PRIVATE BATHROOM
LARGE LIVING ROOM WITH BRAND NEW KITCHEN
SS APP, D/W BRAND NEW FRIDGE AND STOVE
WOOD FLOORS THROUGHOUT
CENTRAL A/C
GREAT NATURAL LIGHTING
LAUNDRY ROOM IN THE BUILDING
STEPS TO J,Z TRAINS
FEW BLOCKS TO L TRAIN
CALL FOR VIEWING
DANIEL
GOOD CREDIT AND INCOME REQUIRED
GUARANTORS WELCOME
 ",2595,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4863897013.html,1424822146,2015-02-25 17:17:53.954181,2015-02-25 17:17:53.954181
273,Triplex in Prime Bedstuy 4 bed/2 bath  Private Backyard,"
 Huge Triplex!
Massive apartment
Very spacious 4 bedrooms
2 full bathrooms
Private backyard
Lots off living space
Central air!
Great location
Call for more info @
Daniel
 ",4499,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4898980363.html,1424822127,2015-02-25 17:17:54.262395,2015-02-25 17:17:54.262395
274,9757;Yes, a 3 bedroom railroad Its worth it :9757;,"
 &amp;#9757;Yes, a 3 bedroom railroad! It`s worth it :)&amp;#9757;
1402 Putnam avenue BK, NY, 11237
Call or text Manny @
 ",2100,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4869981103.html,1424822569,2015-02-25 17:17:54.583621,2015-02-25 17:17:54.583621
275,3 bed / 2 FULL baths. Dishwasher, small balcony. Close to the Utica A,"
 &bull; Modern bathrooms and kitchen!
&bull; Close to the A/C trains at Utica ave
&bull; 2nd floor of a 3 family house
&bull; NO utilities included
&bull; Pets under 20 pounds accepted
&bull; No guarantors
&bull; First month &amp; security to move in. (In addition to making a combined $88,000 per year between all roommates, and having credit scores above 650)
If interested, email above, call or text Theo at
Cheers!
 ",2199,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906223857.html,1424821358,2015-02-25 17:17:54.860819,2015-02-25 17:17:54.860819
276,PRIME SHWICK  NEW TO MARKET 2BR 1875$  3BR DUPLEX $2500,"
 2BR @1875$
LOVELY NEW TO MARKET 2BR IN QUIET BLDG JUST STEPS TO L &amp; M TRAINS .1 BLOCK FROM KNICKERBOCKER AVE SHOPPING,DINING,LOUNGES ,NITE LIFE AND MORE..CLOSE TO L TRAIN VINTAGE THRIFT SHOPS ! LOTS OF SUN
3BR DUPLEX @ 2500$
NEW TO MARKET RENOVATED 3BR 1BTH DUPLEX IN QUIET BLDG LOVELY STAINLESS STEEL KITCHEN. STEPS TO KNICKERBOCKER AVE ,SHOPPING,DINING,
STEPS TO L &amp; M TRAINS NEAR KNICKERBOCKER PARK ,LOUNGES,NITELIFE AND MORE ..VIBRANT AREA .COME ENJOY THE NEW BUSHWICK !
CALL VALENTIN
347 863 0719 TO VIEW
HILLEL REALTY GROUP
 ",1875,USA-NYM-BUH,http://newyork.craigslist.org/brk/nfb/4906246387.html,1424822391,2015-02-25 17:17:55.195057,2015-02-25 17:17:55.195057
277,2 BEDROOM - W/D IN UNIT  24/7 GYM,"
 2 BEDROOM - W/D IN UNIT + 24/7 GYM!
573 METROPOLITAN AVENUE
NO BROKER FEE! - CALL OR TEXT
 ",3450,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4895984105.html,1424822509,2015-02-25 17:17:55.486270,2015-02-25 17:17:55.486270
278,Sunny cozy 1 bedroom close to F and G trains,"
 Sunny 1 bedroom
3rd floor walk up
Heat and Hot Water Included
Hardwood Floors
Located on a beautiful, tree lined block
Near all shopping/restaurants
Close to F and G trains
Ideal for 1 person
No pets please
Please call
 ",1900,USA-NYM-BOE,http://newyork.craigslist.org/brk/abo/4906212922.html,1424820870,2015-02-25 17:17:55.617384,2015-02-25 17:17:55.617384
279,Scenic block - Near Franklin Av - Laundry - Roof Access - Central A/C,"
 For Appointment Call
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Gorgeous Two Bedroom
Bedrooms Are Equally Sized, All Bedrooms Have Windows And Closets
Air Conditioning
Modern Bathroom
On-Site Laundry
Roof Access
Pets Welcome
Tree Lined Block
One Month of Rent &amp; One Month of Security Only To Move In...
 No Brokers Fee, No Last Month Either
For Appointment Call
Good Income And Credit In Good Standing Required
Will Work With Qualified Cosigner
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
c9dl1fqzdh7 kxN2Ed5zDF hvxh3n0q Uz0fg85nLv
 ",2800,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906220749.html,1424821218,2015-02-25 17:17:55.930606,2015-02-25 17:17:55.930606
280,GREAT 2 BEDROOM APARTMENT WITH PRIVATE BACKYARD,"
 VERY NICE TWO BEDROOM APARTMENT IN BEDSTUY
BROWNSTONE BUILDING GROUND FLOOR
NICE BLOCK
ALL FULLY RENOVATED
SPACIOUS BEDROOMS WITH CLOSET
DECORATIVE EXPOSED BRICK
LARGE LIVING ROOM WITH NEW KITCHEN
SS APPLIANCES
VERY SMALL WITH LOW CEILING STORAGE BASEMENT
WOOD FLOORS
CENTRAL AC &amp; HEATING
PRIVATE BACKYARD
8 MIN WALK TO KINGSTON&amp;THROOP C TRAIN STOP
FOR VIEWING CALL
DANIEL
 ",2099,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4890856099.html,1424822429,2015-02-25 17:17:56.208783,2015-02-25 17:17:56.208783
281,GARDEN LEVEL9996; 3BR APT, YARD, S.S. APP,  J-M TRAINS,"
 renoavted a few months ago very nice 3 bedroom located on the garden level of this 3 unit Bushwick building.
very large private backyard
 modern kitchen &amp; bath
extra storage
beautiful kitchen with built in bar.
@ J-M TRAINS
all rooms have closets and windows
Amazing price for this perfect apartment, great for roommates!
Great for roommates to share
STAINLESS STEEL APPLIANCES
jason jlax25____ _@__ __ __gmail.com
 ",2100,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4906150849.html,1424818231,2015-02-25 17:17:56.485979,2015-02-25 17:17:56.485979
282,Brand New Building Roof access, Laundry , Side yards Must see,"
 HUGE BRAND NEW BUILDING
3 BEDROOM APARTMENT WITH ALL AMENITIES
ROOF ACCESS
SHARED BACKYARD
LAUNDRY IN BASEMENT
VERY NICE LAY OUT
SPACIOUS BEDROOMS WITH PERFECT NATURAL LIGHTING
CLOSET SPACE IN EACH BEDROOM
NEW KITCHEN WITH SS APPLIANCES
CENTRAL A/C
VIDEO INTERCOM
WOOD FLOORS
2 BLOCKS TO J TRAIN 5 BLOCK TO L TRAIN
CALL FOR MORE INFO
DANIEL
GOOD CREDIT AND INCOME INQUIRED
GUARANTORS WELCOME
 ",2395,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4863900428.html,1424822145,2015-02-25 17:17:56.776180,2015-02-25 17:17:56.776180
283,3 bed 2 bath apartment Huge bedrooms Amazing renovation,"
 GREAT 3 BEDROOM 2 BATH APARTMENT
ALL FULLY RENOVATED
HUGE BEDROOMS WITH BIG CLOSETS
MASTER BEDROOM WITH PRIVATE BATHROOM
LARGE LIVING ROOM WITH BRAND NEW KITCHEN
SS APP, D/W BRAND NEW FRIDGE AND STOVE
WOOD FLOORS THROUGHOUT
CENTRAL A/C
GREAT NATURAL LIGHTING
LAUNDRY ROOM IN THE BUILDING
STEPS TO J,Z TRAINS
FEW BLOCKS TO L TRAIN
CALL FOR VIEWING
DANIEL
GOOD CREDIT AND INCOME REQUIRED
GUARANTORS WELCOME
 ",2595,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4874734999.html,1424822425,2015-02-25 17:17:56.919287,2015-02-25 17:17:56.919287
284,NEW 9824;RENOV 3BR-2 BATH DUPLEX. YARD,BROWNSTONE, S.S.APP,"
 Completely gut renovated Brownstone apartment.
Gorgeous sunsplashed 3BR- 2 Bath, garden level Duplex with Large Living Room, high Ceilings, stainless steel appliances, Dishwasher and Washer/Dryer in Unit! ,lots of Closet Space and Access to Backyard.
 jason jlax25@((((gmail.))))com
 ",3100,USA-NYM-BDS,http://newyork.craigslist.org/brk/abo/4906179248.html,1424819406,2015-02-25 17:17:57.254520,2015-02-25 17:17:57.254520
285,CALL  GRAB THE AWESOME SNOW DAY DEAL,"
 APT FEATURES:
* X-LARGE 3 BR ALL NEWLY RENOVATED :)
* RARE DEAL TO LIVE ON THIS BLOCK
* SEPARATE KITCHEN
* HI CEILINGS! NO BROKER FEE **AT ALL**
* WALK UP
* TRULY AMAZING,,, ALL NEW! Windows in BATH
* LOFT WITH BEDROOMS BUILT
* JAN / FEB MOVE IN!
* EACH BEDROOM HAS WINDOWS!!!
* FULL/QUEEN BED EASILY FITS
* 10FT CEILINGS
* NICE SIZE LIVING ROOM,,,EASILY FITS COUCH+COCKTAIL TABLE+T.V PLUS MORE!!!!
* SHOWING ALL WEEKEND TILL 9P.M
* PETS OK!
* SHOWING BY APPT! 917-99.5-10.0.0 (ACTUAL PHOTOS)
 ",3200,USA-NYM-WIU,http://newyork.craigslist.org/brk/abo/4865328760.html,1424822578,2015-02-25 17:17:57.542731,2015-02-25 17:17:57.542731
286,2 bed / 2 bath in doorman building. No broker fee,"
 &bull; Apartment is not available until April 1st (tenant occupied until approximately then)
&bull; Many amenities. A/C, dishwasher, doorman, laundry in building, gym, media room/clubhouse, parking ($150 per spot), sauna, balcony
&bull; No broker fee (landlord pays)
&bull; Close to C train at Franklin ave and 2/3 at Eastern parkway/Brooklyn museum
&bull; Blocks from prospect park, Grand army plaza, many bars/restaurants/shops on Franklin ave and Washington ave
&bull; Cooking gas heat and hot water cost a flat $125 per month
&bull; Applicants must submit last 3 pay stubs and/or a tax return in addition to bank statements
&bull; First, last + security
&bull; Pets accepted
If interested, email above, or call or text Theodore at
 Thanks for your time.
Cheers!
 ",3799,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4906219643.html,1424821169,2015-02-25 17:17:57.819922,2015-02-25 17:17:57.819922
287,HUGE BEDROOMS, LARGE LIVING ROOM, PRIVATE BACKYARD  J TRAIN,"
 HUGE 3 BEDROOM APARTMENT WITH ACCESS TO THE BACKYARD
GUT RENOVATED BUILDING
GREAT RENOVATION IN THE APARTMENT
VERY SPACIOUS BEDROOMS ALL WITH CLOSET SPACE
PERFECT NATURAL LIGHTING
BACK TWO BEDROOMS HAVE ACCESS TWO THE BACKYARD
BRAND NEW KITCHEN WITH SS APPLIANCES
LARGE LIVING ROOM
WOOD FLOORS
EXPOSED BRICK
FULLY TILED BATHROOM
TWO BLOCKS FROM HALSEY STOP J TRAIN
VERY QUIET AND NICE BLOCK
CALL FOR MORE INFO
DANIEL
 ",2698,USA-NYM-BUH,http://newyork.craigslist.org/brk/abo/4898954305.html,1424822128,2015-02-25 17:17:58.163166,2015-02-25 17:17:58.163166
288,Stunning 4 bedroom apartment in Clinton Hill Steps to Pratt,"
 HUGE 4 BEDROOM DUPLEX IN CLINTON HILL
GREAT LOCATION, VERY NICE AND QUIET BLOCK
FULLY RENOVATED BUILDING
CLOSE TO PRATT INSTITUTE
THE APARTMENT HAS TWO FLOORS
2 VERY SPACIOUS BEDROOMS WITH CLOSETS ON EACH FLOOR
OFFICE ROOM
EACH BEDROOM HAS 2 WINDOWS WHICH GIVE A GREAT LIGHTING
LARGE LIVING ROOM
WITH NEW KITCHEN &amp; SS APPLIANCES
WOOD FLOORS THROUGHOUT
CENTRAL AIR AND HEATING SYSTEM
ROOF ACCESS AND LAUNDRY ROOM AVAILABLE IN BASEMENT
FEW MIN. FROM G TRAIN CLASSON STOP
STUDENTS WELCOME!
CALL FOR VIEWING
DANIEL
 ",3998,USA-NYM-FOT,http://newyork.craigslist.org/brk/abo/4894455617.html,1424822143,2015-02-25 17:17:58.465381,2015-02-25 17:17:58.465381
